id,sid,question_id,question,answer,sample_solution,rubric,label,level
34111_chemie_cck02-68,34111,chemie_cck02-68,Die obige Tabelle zeigt Dir ausgewählte energetische und kinetische Daten der Zersetzungsreaktion von Wasserstoffperoxid (mit und ohne Katalase). Vergleiche diese Werte erkläre anschließend die Funktionsweise der Katalase,"Durch die Katalase wird die Aktivierungsenergie herunter gesetzt und die Reaktion läuft auch schneller ab .
Somit und durch die anderen Faktoren , kommt es schneller zu einer Reaktion und die Katalase kann das Wasserstoffperoxid schneller zersetzen .
","Die Reaktionsenthalpie der Zersetzungsreaktion von Wasserstoffperoxid liegt sowohl mit als auch ohne Katalase bei -98 kJ/mol. Dies bedeutet, dass die Katalase keinen Einfluss auf die Reaktionsenthalpie nimmt. Da die Reaktionsenthalpie negativ ist, handelt es sich bei der Zersetzung von Wasserstoffperoxid um eine exotherme Reaktion. Die Aktivierungsenergie der Zersetzungsreaktion von H2O2 ohne Katalase liegt bei 78 kJ/mol, während sie mit Katalase bei 10 kJ/mol liegt. Sie ist demnach durch die Zugabe von Katalase geringer. Dies bedeutet, dass der zugegebene Katalysator, die Katalase, die Aktivierungsenergie der Zersetzungsreaktion von Wasserstoffperoxid herabsetzt. Die Geschwindigkeitskonstante der Zersetzungsreaktion von H2O2 ohne Katalase ist deutlich kleiner als die der Reaktion mit Katalase. Die Geschwindigkeitkonstante als Maß für die Reaktionsgeschwindigkeit zeigt entsprechend, dass die Reaktion mit Katalase als Katalysator deutlich schneller verläuft.","{""0"": ""Die Sch\u00fcler:innen stellen weder einen angemessenen Vergleich der Daten auf noch ziehen sie angemessene inhaltliche Schlussfolgerungen."", ""1"": ""Die Sch\u00fcler:innen stellen zumindest einen angemessenen Vergleich der energeischen und/oder kinetischen Daten auf und ziehen aus disem eine sinnvolle Schlussfolgerung zur Funktionsweise eines Katalysators."", ""2"": ""Die Sch\u00fcler:innen vergleichen die energetischen und kinetischen Daten und ziehen hieraus sinnvolle inhatliche Schlussfolgerungen zur Funktionsweise eines Katalysators.""}",CCK02-68,2
29108_chemie_cck02-68,29108,chemie_cck02-68,Die obige Tabelle zeigt Dir ausgewählte energetische und kinetische Daten der Zersetzungsreaktion von Wasserstoffperoxid (mit und ohne Katalase). Vergleiche diese Werte erkläre anschließend die Funktionsweise der Katalase,"Katalse hilft beim Abbau von Wasserstoffperoxid , diese beschleunigt den Abbau und verringert den Energieverbrauch .
In A kann man erkenne dass die Reaktion endotherm abläuft .
B stellt die Aktivierungsenergie dar .
Die Reaktionsgeschwindigkeit wird in C dargestellt .
","Die Reaktionsenthalpie der Zersetzungsreaktion von Wasserstoffperoxid liegt sowohl mit als auch ohne Katalase bei -98 kJ/mol. Dies bedeutet, dass die Katalase keinen Einfluss auf die Reaktionsenthalpie nimmt. Da die Reaktionsenthalpie negativ ist, handelt es sich bei der Zersetzung von Wasserstoffperoxid um eine exotherme Reaktion. Die Aktivierungsenergie der Zersetzungsreaktion von H2O2 ohne Katalase liegt bei 78 kJ/mol, während sie mit Katalase bei 10 kJ/mol liegt. Sie ist demnach durch die Zugabe von Katalase geringer. Dies bedeutet, dass der zugegebene Katalysator, die Katalase, die Aktivierungsenergie der Zersetzungsreaktion von Wasserstoffperoxid herabsetzt. Die Geschwindigkeitskonstante der Zersetzungsreaktion von H2O2 ohne Katalase ist deutlich kleiner als die der Reaktion mit Katalase. Die Geschwindigkeitkonstante als Maß für die Reaktionsgeschwindigkeit zeigt entsprechend, dass die Reaktion mit Katalase als Katalysator deutlich schneller verläuft.","{""0"": ""Die Sch\u00fcler:innen stellen weder einen angemessenen Vergleich der Daten auf noch ziehen sie angemessene inhaltliche Schlussfolgerungen."", ""1"": ""Die Sch\u00fcler:innen stellen zumindest einen angemessenen Vergleich der energeischen und/oder kinetischen Daten auf und ziehen aus disem eine sinnvolle Schlussfolgerung zur Funktionsweise eines Katalysators."", ""2"": ""Die Sch\u00fcler:innen vergleichen die energetischen und kinetischen Daten und ziehen hieraus sinnvolle inhatliche Schlussfolgerungen zur Funktionsweise eines Katalysators.""}",CCK02-68,1
26113_chemie_cck02-68,26113,chemie_cck02-68,Die obige Tabelle zeigt Dir ausgewählte energetische und kinetische Daten der Zersetzungsreaktion von Wasserstoffperoxid (mit und ohne Katalase). Vergleiche diese Werte erkläre anschließend die Funktionsweise der Katalase,"Die Reaktionsenthalpie ist bei beiden Versuchen gleich , woraus man schließen kann , dass der energetische Umsatz bei beiden Reaktion gleich ist .
Die Aktivierungsenergie , die mit Katalase benötigt wird , ist allerdings geringer als die benötigte Aktivierungsenergie ohne Katalase .
Auch die Geschwindigkeitskonstante der Reaktionen unterscheidet sich .
Die Reaktion , in der Katalase vorhanden ist , läuft deutlich schneller ab .
Daraus lässt sich schließen , dass Katalase die Aktivierungsenergie herabsetzt und die Reaktion insgesamt schneller ablaufen lässt ohne den energetischen Umsatz zu verändern .
","Die Reaktionsenthalpie der Zersetzungsreaktion von Wasserstoffperoxid liegt sowohl mit als auch ohne Katalase bei -98 kJ/mol. Dies bedeutet, dass die Katalase keinen Einfluss auf die Reaktionsenthalpie nimmt. Da die Reaktionsenthalpie negativ ist, handelt es sich bei der Zersetzung von Wasserstoffperoxid um eine exotherme Reaktion. Die Aktivierungsenergie der Zersetzungsreaktion von H2O2 ohne Katalase liegt bei 78 kJ/mol, während sie mit Katalase bei 10 kJ/mol liegt. Sie ist demnach durch die Zugabe von Katalase geringer. Dies bedeutet, dass der zugegebene Katalysator, die Katalase, die Aktivierungsenergie der Zersetzungsreaktion von Wasserstoffperoxid herabsetzt. Die Geschwindigkeitskonstante der Zersetzungsreaktion von H2O2 ohne Katalase ist deutlich kleiner als die der Reaktion mit Katalase. Die Geschwindigkeitkonstante als Maß für die Reaktionsgeschwindigkeit zeigt entsprechend, dass die Reaktion mit Katalase als Katalysator deutlich schneller verläuft.","{""0"": ""Die Sch\u00fcler:innen stellen weder einen angemessenen Vergleich der Daten auf noch ziehen sie angemessene inhaltliche Schlussfolgerungen."", ""1"": ""Die Sch\u00fcler:innen stellen zumindest einen angemessenen Vergleich der energeischen und/oder kinetischen Daten auf und ziehen aus disem eine sinnvolle Schlussfolgerung zur Funktionsweise eines Katalysators."", ""2"": ""Die Sch\u00fcler:innen vergleichen die energetischen und kinetischen Daten und ziehen hieraus sinnvolle inhatliche Schlussfolgerungen zur Funktionsweise eines Katalysators.""}",CCK02-68,2
32102_chemie_cck02-68,32102,chemie_cck02-68,Die obige Tabelle zeigt Dir ausgewählte energetische und kinetische Daten der Zersetzungsreaktion von Wasserstoffperoxid (mit und ohne Katalase). Vergleiche diese Werte erkläre anschließend die Funktionsweise der Katalase,"Die Standartbildungsenthalpie ist bei beiden Reaktionen gleich und deutet auf eine exotherme Reaktion hin .
Die Aktivierungsenergie ist durch die Katalase viel niedriger als bei der Reaktion ohne Katalase .
Die Geschwindigkeitskonstante ist viel größer mit der Katalase .
Also die Reaktion mit Katalase läuft mit einer geringeren Aktivierungsenergie und mit einer viel größeren Geschwindigkeit ab , weshalb man die Zersetzung auf dem Lebergewebe gleich sehen konnte .
","Die Reaktionsenthalpie der Zersetzungsreaktion von Wasserstoffperoxid liegt sowohl mit als auch ohne Katalase bei -98 kJ/mol. Dies bedeutet, dass die Katalase keinen Einfluss auf die Reaktionsenthalpie nimmt. Da die Reaktionsenthalpie negativ ist, handelt es sich bei der Zersetzung von Wasserstoffperoxid um eine exotherme Reaktion. Die Aktivierungsenergie der Zersetzungsreaktion von H2O2 ohne Katalase liegt bei 78 kJ/mol, während sie mit Katalase bei 10 kJ/mol liegt. Sie ist demnach durch die Zugabe von Katalase geringer. Dies bedeutet, dass der zugegebene Katalysator, die Katalase, die Aktivierungsenergie der Zersetzungsreaktion von Wasserstoffperoxid herabsetzt. Die Geschwindigkeitskonstante der Zersetzungsreaktion von H2O2 ohne Katalase ist deutlich kleiner als die der Reaktion mit Katalase. Die Geschwindigkeitkonstante als Maß für die Reaktionsgeschwindigkeit zeigt entsprechend, dass die Reaktion mit Katalase als Katalysator deutlich schneller verläuft.","{""0"": ""Die Sch\u00fcler:innen stellen weder einen angemessenen Vergleich der Daten auf noch ziehen sie angemessene inhaltliche Schlussfolgerungen."", ""1"": ""Die Sch\u00fcler:innen stellen zumindest einen angemessenen Vergleich der energeischen und/oder kinetischen Daten auf und ziehen aus disem eine sinnvolle Schlussfolgerung zur Funktionsweise eines Katalysators."", ""2"": ""Die Sch\u00fcler:innen vergleichen die energetischen und kinetischen Daten und ziehen hieraus sinnvolle inhatliche Schlussfolgerungen zur Funktionsweise eines Katalysators.""}",CCK02-68,2
34114_chemie_cck02-68,34114,chemie_cck02-68,Die obige Tabelle zeigt Dir ausgewählte energetische und kinetische Daten der Zersetzungsreaktion von Wasserstoffperoxid (mit und ohne Katalase). Vergleiche diese Werte erkläre anschließend die Funktionsweise der Katalase,"Die energetischen und kinetischen Daten zeigen , dass die freiwerdende Energie sowohl bei der Reaktion mit als auch ohne Katalase identisch ist .
Wenn jedoch Katalase an der Reaktion beteiligt ist , dann wird die Aktivierungsenergie herabgesetzt .
Außerdem ist die Reaktionsgeschwindigkeit höher .
","Die Reaktionsenthalpie der Zersetzungsreaktion von Wasserstoffperoxid liegt sowohl mit als auch ohne Katalase bei -98 kJ/mol. Dies bedeutet, dass die Katalase keinen Einfluss auf die Reaktionsenthalpie nimmt. Da die Reaktionsenthalpie negativ ist, handelt es sich bei der Zersetzung von Wasserstoffperoxid um eine exotherme Reaktion. Die Aktivierungsenergie der Zersetzungsreaktion von H2O2 ohne Katalase liegt bei 78 kJ/mol, während sie mit Katalase bei 10 kJ/mol liegt. Sie ist demnach durch die Zugabe von Katalase geringer. Dies bedeutet, dass der zugegebene Katalysator, die Katalase, die Aktivierungsenergie der Zersetzungsreaktion von Wasserstoffperoxid herabsetzt. Die Geschwindigkeitskonstante der Zersetzungsreaktion von H2O2 ohne Katalase ist deutlich kleiner als die der Reaktion mit Katalase. Die Geschwindigkeitkonstante als Maß für die Reaktionsgeschwindigkeit zeigt entsprechend, dass die Reaktion mit Katalase als Katalysator deutlich schneller verläuft.","{""0"": ""Die Sch\u00fcler:innen stellen weder einen angemessenen Vergleich der Daten auf noch ziehen sie angemessene inhaltliche Schlussfolgerungen."", ""1"": ""Die Sch\u00fcler:innen stellen zumindest einen angemessenen Vergleich der energeischen und/oder kinetischen Daten auf und ziehen aus disem eine sinnvolle Schlussfolgerung zur Funktionsweise eines Katalysators."", ""2"": ""Die Sch\u00fcler:innen vergleichen die energetischen und kinetischen Daten und ziehen hieraus sinnvolle inhatliche Schlussfolgerungen zur Funktionsweise eines Katalysators.""}",CCK02-68,2
36112_chemie_cck02-68,36112,chemie_cck02-68,Die obige Tabelle zeigt Dir ausgewählte energetische und kinetische Daten der Zersetzungsreaktion von Wasserstoffperoxid (mit und ohne Katalase). Vergleiche diese Werte erkläre anschließend die Funktionsweise der Katalase,"Bei Info A befindet sich kein unterschied ob mit oder ohne Katalase .
Bei B ist der Wert kleiner mit Katalase als ohne .
Bei c ist der Wert mit Katalase größer als ohne .
Katalase beschleunigt die Geschwindigkeit der Reaktion .
","Die Reaktionsenthalpie der Zersetzungsreaktion von Wasserstoffperoxid liegt sowohl mit als auch ohne Katalase bei -98 kJ/mol. Dies bedeutet, dass die Katalase keinen Einfluss auf die Reaktionsenthalpie nimmt. Da die Reaktionsenthalpie negativ ist, handelt es sich bei der Zersetzung von Wasserstoffperoxid um eine exotherme Reaktion. Die Aktivierungsenergie der Zersetzungsreaktion von H2O2 ohne Katalase liegt bei 78 kJ/mol, während sie mit Katalase bei 10 kJ/mol liegt. Sie ist demnach durch die Zugabe von Katalase geringer. Dies bedeutet, dass der zugegebene Katalysator, die Katalase, die Aktivierungsenergie der Zersetzungsreaktion von Wasserstoffperoxid herabsetzt. Die Geschwindigkeitskonstante der Zersetzungsreaktion von H2O2 ohne Katalase ist deutlich kleiner als die der Reaktion mit Katalase. Die Geschwindigkeitkonstante als Maß für die Reaktionsgeschwindigkeit zeigt entsprechend, dass die Reaktion mit Katalase als Katalysator deutlich schneller verläuft.","{""0"": ""Die Sch\u00fcler:innen stellen weder einen angemessenen Vergleich der Daten auf noch ziehen sie angemessene inhaltliche Schlussfolgerungen."", ""1"": ""Die Sch\u00fcler:innen stellen zumindest einen angemessenen Vergleich der energeischen und/oder kinetischen Daten auf und ziehen aus disem eine sinnvolle Schlussfolgerung zur Funktionsweise eines Katalysators."", ""2"": ""Die Sch\u00fcler:innen vergleichen die energetischen und kinetischen Daten und ziehen hieraus sinnvolle inhatliche Schlussfolgerungen zur Funktionsweise eines Katalysators.""}",CCK02-68,0
27120_chemie_cck02-68,27120,chemie_cck02-68,Die obige Tabelle zeigt Dir ausgewählte energetische und kinetische Daten der Zersetzungsreaktion von Wasserstoffperoxid (mit und ohne Katalase). Vergleiche diese Werte erkläre anschließend die Funktionsweise der Katalase,"Die Katalase minimiert die benötigte Aktivierungsenergie der Reaktion .
Der Tabelle kann man entnehmen , dass mit der Katalase weniger Aktivierungsenergie benötigt wird , diese ist von 78 kJ / mol auf 10kJ / mol gesunken .
Zudem steigt mit der Katalase die Reaktionsgeschwindigkeit .
Die Reaktion für die Spaltung von Wasserstoffperoxid findet schneller und energetisch wertvoller statt .
","Die Reaktionsenthalpie der Zersetzungsreaktion von Wasserstoffperoxid liegt sowohl mit als auch ohne Katalase bei -98 kJ/mol. Dies bedeutet, dass die Katalase keinen Einfluss auf die Reaktionsenthalpie nimmt. Da die Reaktionsenthalpie negativ ist, handelt es sich bei der Zersetzung von Wasserstoffperoxid um eine exotherme Reaktion. Die Aktivierungsenergie der Zersetzungsreaktion von H2O2 ohne Katalase liegt bei 78 kJ/mol, während sie mit Katalase bei 10 kJ/mol liegt. Sie ist demnach durch die Zugabe von Katalase geringer. Dies bedeutet, dass der zugegebene Katalysator, die Katalase, die Aktivierungsenergie der Zersetzungsreaktion von Wasserstoffperoxid herabsetzt. Die Geschwindigkeitskonstante der Zersetzungsreaktion von H2O2 ohne Katalase ist deutlich kleiner als die der Reaktion mit Katalase. Die Geschwindigkeitkonstante als Maß für die Reaktionsgeschwindigkeit zeigt entsprechend, dass die Reaktion mit Katalase als Katalysator deutlich schneller verläuft.","{""0"": ""Die Sch\u00fcler:innen stellen weder einen angemessenen Vergleich der Daten auf noch ziehen sie angemessene inhaltliche Schlussfolgerungen."", ""1"": ""Die Sch\u00fcler:innen stellen zumindest einen angemessenen Vergleich der energeischen und/oder kinetischen Daten auf und ziehen aus disem eine sinnvolle Schlussfolgerung zur Funktionsweise eines Katalysators."", ""2"": ""Die Sch\u00fcler:innen vergleichen die energetischen und kinetischen Daten und ziehen hieraus sinnvolle inhatliche Schlussfolgerungen zur Funktionsweise eines Katalysators.""}",CCK02-68,2
33104_chemie_cck02-68,33104,chemie_cck02-68,Die obige Tabelle zeigt Dir ausgewählte energetische und kinetische Daten der Zersetzungsreaktion von Wasserstoffperoxid (mit und ohne Katalase). Vergleiche diese Werte erkläre anschließend die Funktionsweise der Katalase,"Der Schwellenwert ( Ea ) damit einen Reaktion stattfinden kann ist mit der Katalase sehr viel kleiner .
Und auch die Reaktionsgeschwindigkeit ( k1 ) ist mit der Katalase viel höher .
Somit sorgt die Katalase für eine schnellere und bessere Reaktion .
Konnte leider die Infos nicht anhören … hoffe es ist einiger richtig .
","Die Reaktionsenthalpie der Zersetzungsreaktion von Wasserstoffperoxid liegt sowohl mit als auch ohne Katalase bei -98 kJ/mol. Dies bedeutet, dass die Katalase keinen Einfluss auf die Reaktionsenthalpie nimmt. Da die Reaktionsenthalpie negativ ist, handelt es sich bei der Zersetzung von Wasserstoffperoxid um eine exotherme Reaktion. Die Aktivierungsenergie der Zersetzungsreaktion von H2O2 ohne Katalase liegt bei 78 kJ/mol, während sie mit Katalase bei 10 kJ/mol liegt. Sie ist demnach durch die Zugabe von Katalase geringer. Dies bedeutet, dass der zugegebene Katalysator, die Katalase, die Aktivierungsenergie der Zersetzungsreaktion von Wasserstoffperoxid herabsetzt. Die Geschwindigkeitskonstante der Zersetzungsreaktion von H2O2 ohne Katalase ist deutlich kleiner als die der Reaktion mit Katalase. Die Geschwindigkeitkonstante als Maß für die Reaktionsgeschwindigkeit zeigt entsprechend, dass die Reaktion mit Katalase als Katalysator deutlich schneller verläuft.","{""0"": ""Die Sch\u00fcler:innen stellen weder einen angemessenen Vergleich der Daten auf noch ziehen sie angemessene inhaltliche Schlussfolgerungen."", ""1"": ""Die Sch\u00fcler:innen stellen zumindest einen angemessenen Vergleich der energeischen und/oder kinetischen Daten auf und ziehen aus disem eine sinnvolle Schlussfolgerung zur Funktionsweise eines Katalysators."", ""2"": ""Die Sch\u00fcler:innen vergleichen die energetischen und kinetischen Daten und ziehen hieraus sinnvolle inhatliche Schlussfolgerungen zur Funktionsweise eines Katalysators.""}",CCK02-68,2
26105_chemie_cck02-68,26105,chemie_cck02-68,Die obige Tabelle zeigt Dir ausgewählte energetische und kinetische Daten der Zersetzungsreaktion von Wasserstoffperoxid (mit und ohne Katalase). Vergleiche diese Werte erkläre anschließend die Funktionsweise der Katalase,"Katalase scheint die benötigte Aktivierungsenergie zu verringern und beschleunigt die Reaktion enorm .
","Die Reaktionsenthalpie der Zersetzungsreaktion von Wasserstoffperoxid liegt sowohl mit als auch ohne Katalase bei -98 kJ/mol. Dies bedeutet, dass die Katalase keinen Einfluss auf die Reaktionsenthalpie nimmt. Da die Reaktionsenthalpie negativ ist, handelt es sich bei der Zersetzung von Wasserstoffperoxid um eine exotherme Reaktion. Die Aktivierungsenergie der Zersetzungsreaktion von H2O2 ohne Katalase liegt bei 78 kJ/mol, während sie mit Katalase bei 10 kJ/mol liegt. Sie ist demnach durch die Zugabe von Katalase geringer. Dies bedeutet, dass der zugegebene Katalysator, die Katalase, die Aktivierungsenergie der Zersetzungsreaktion von Wasserstoffperoxid herabsetzt. Die Geschwindigkeitskonstante der Zersetzungsreaktion von H2O2 ohne Katalase ist deutlich kleiner als die der Reaktion mit Katalase. Die Geschwindigkeitkonstante als Maß für die Reaktionsgeschwindigkeit zeigt entsprechend, dass die Reaktion mit Katalase als Katalysator deutlich schneller verläuft.","{""0"": ""Die Sch\u00fcler:innen stellen weder einen angemessenen Vergleich der Daten auf noch ziehen sie angemessene inhaltliche Schlussfolgerungen."", ""1"": ""Die Sch\u00fcler:innen stellen zumindest einen angemessenen Vergleich der energeischen und/oder kinetischen Daten auf und ziehen aus disem eine sinnvolle Schlussfolgerung zur Funktionsweise eines Katalysators."", ""2"": ""Die Sch\u00fcler:innen vergleichen die energetischen und kinetischen Daten und ziehen hieraus sinnvolle inhatliche Schlussfolgerungen zur Funktionsweise eines Katalysators.""}",CCK02-68,2
27123_chemie_cck02-68,27123,chemie_cck02-68,Die obige Tabelle zeigt Dir ausgewählte energetische und kinetische Daten der Zersetzungsreaktion von Wasserstoffperoxid (mit und ohne Katalase). Vergleiche diese Werte erkläre anschließend die Funktionsweise der Katalase,"Die Katalase sorgt dafür , dass die benötigte Aktivierungsenergie niedriger ist .
In diesem Fall werden nur 10 kJ / mol anstatt 78 kJ / mol benötigt .
Zudem wirkt sich die Katalase auf die Reaktionsgeschwindigkeit aus , da sie diese deutlich anhebt .
Die chemische Reaktion , die dazu führt , dass sich Wasserstoffperoxid aufspaltet , findet auf diesem Wege zum einen schneller und zum anderen deutlich energetisch günstiger statt .
","Die Reaktionsenthalpie der Zersetzungsreaktion von Wasserstoffperoxid liegt sowohl mit als auch ohne Katalase bei -98 kJ/mol. Dies bedeutet, dass die Katalase keinen Einfluss auf die Reaktionsenthalpie nimmt. Da die Reaktionsenthalpie negativ ist, handelt es sich bei der Zersetzung von Wasserstoffperoxid um eine exotherme Reaktion. Die Aktivierungsenergie der Zersetzungsreaktion von H2O2 ohne Katalase liegt bei 78 kJ/mol, während sie mit Katalase bei 10 kJ/mol liegt. Sie ist demnach durch die Zugabe von Katalase geringer. Dies bedeutet, dass der zugegebene Katalysator, die Katalase, die Aktivierungsenergie der Zersetzungsreaktion von Wasserstoffperoxid herabsetzt. Die Geschwindigkeitskonstante der Zersetzungsreaktion von H2O2 ohne Katalase ist deutlich kleiner als die der Reaktion mit Katalase. Die Geschwindigkeitkonstante als Maß für die Reaktionsgeschwindigkeit zeigt entsprechend, dass die Reaktion mit Katalase als Katalysator deutlich schneller verläuft.","{""0"": ""Die Sch\u00fcler:innen stellen weder einen angemessenen Vergleich der Daten auf noch ziehen sie angemessene inhaltliche Schlussfolgerungen."", ""1"": ""Die Sch\u00fcler:innen stellen zumindest einen angemessenen Vergleich der energeischen und/oder kinetischen Daten auf und ziehen aus disem eine sinnvolle Schlussfolgerung zur Funktionsweise eines Katalysators."", ""2"": ""Die Sch\u00fcler:innen vergleichen die energetischen und kinetischen Daten und ziehen hieraus sinnvolle inhatliche Schlussfolgerungen zur Funktionsweise eines Katalysators.""}",CCK02-68,2
34121_chemie_cck02-68,34121,chemie_cck02-68,Die obige Tabelle zeigt Dir ausgewählte energetische und kinetische Daten der Zersetzungsreaktion von Wasserstoffperoxid (mit und ohne Katalase). Vergleiche diese Werte erkläre anschließend die Funktionsweise der Katalase,"Bei Info A macht es keinen Unterschied , ob Katalase dabei ist , da bleiben die Werte gleich .
Bei Info B wird die Aktivierungsenergie durch die Katalase herabgesetzt .
Es wird also exotherm .
Bei Info C wird die Geschwindigkeit durch die Katalase beschleunigt .
Die Katalase verringert die Oxidation , indem es das Wasserstoffperoxid zu Sauerstoff und Wasser umwandelt .
Erst wird das Wasserstoffperoxid verringert und danach oxidiert .
","Die Reaktionsenthalpie der Zersetzungsreaktion von Wasserstoffperoxid liegt sowohl mit als auch ohne Katalase bei -98 kJ/mol. Dies bedeutet, dass die Katalase keinen Einfluss auf die Reaktionsenthalpie nimmt. Da die Reaktionsenthalpie negativ ist, handelt es sich bei der Zersetzung von Wasserstoffperoxid um eine exotherme Reaktion. Die Aktivierungsenergie der Zersetzungsreaktion von H2O2 ohne Katalase liegt bei 78 kJ/mol, während sie mit Katalase bei 10 kJ/mol liegt. Sie ist demnach durch die Zugabe von Katalase geringer. Dies bedeutet, dass der zugegebene Katalysator, die Katalase, die Aktivierungsenergie der Zersetzungsreaktion von Wasserstoffperoxid herabsetzt. Die Geschwindigkeitskonstante der Zersetzungsreaktion von H2O2 ohne Katalase ist deutlich kleiner als die der Reaktion mit Katalase. Die Geschwindigkeitkonstante als Maß für die Reaktionsgeschwindigkeit zeigt entsprechend, dass die Reaktion mit Katalase als Katalysator deutlich schneller verläuft.","{""0"": ""Die Sch\u00fcler:innen stellen weder einen angemessenen Vergleich der Daten auf noch ziehen sie angemessene inhaltliche Schlussfolgerungen."", ""1"": ""Die Sch\u00fcler:innen stellen zumindest einen angemessenen Vergleich der energeischen und/oder kinetischen Daten auf und ziehen aus disem eine sinnvolle Schlussfolgerung zur Funktionsweise eines Katalysators."", ""2"": ""Die Sch\u00fcler:innen vergleichen die energetischen und kinetischen Daten und ziehen hieraus sinnvolle inhatliche Schlussfolgerungen zur Funktionsweise eines Katalysators.""}",CCK02-68,2
33109_chemie_cck02-68,33109,chemie_cck02-68,Die obige Tabelle zeigt Dir ausgewählte energetische und kinetische Daten der Zersetzungsreaktion von Wasserstoffperoxid (mit und ohne Katalase). Vergleiche diese Werte erkläre anschließend die Funktionsweise der Katalase,"- A bleibt gleich — &gt; keine Auswirkungen - B mit Katalase muss weniger Energie aufgewendet werden damit die Reaktion abläuft - C mit Katalso . - &gt; Reaktion viel schneller
","Die Reaktionsenthalpie der Zersetzungsreaktion von Wasserstoffperoxid liegt sowohl mit als auch ohne Katalase bei -98 kJ/mol. Dies bedeutet, dass die Katalase keinen Einfluss auf die Reaktionsenthalpie nimmt. Da die Reaktionsenthalpie negativ ist, handelt es sich bei der Zersetzung von Wasserstoffperoxid um eine exotherme Reaktion. Die Aktivierungsenergie der Zersetzungsreaktion von H2O2 ohne Katalase liegt bei 78 kJ/mol, während sie mit Katalase bei 10 kJ/mol liegt. Sie ist demnach durch die Zugabe von Katalase geringer. Dies bedeutet, dass der zugegebene Katalysator, die Katalase, die Aktivierungsenergie der Zersetzungsreaktion von Wasserstoffperoxid herabsetzt. Die Geschwindigkeitskonstante der Zersetzungsreaktion von H2O2 ohne Katalase ist deutlich kleiner als die der Reaktion mit Katalase. Die Geschwindigkeitkonstante als Maß für die Reaktionsgeschwindigkeit zeigt entsprechend, dass die Reaktion mit Katalase als Katalysator deutlich schneller verläuft.","{""0"": ""Die Sch\u00fcler:innen stellen weder einen angemessenen Vergleich der Daten auf noch ziehen sie angemessene inhaltliche Schlussfolgerungen."", ""1"": ""Die Sch\u00fcler:innen stellen zumindest einen angemessenen Vergleich der energeischen und/oder kinetischen Daten auf und ziehen aus disem eine sinnvolle Schlussfolgerung zur Funktionsweise eines Katalysators."", ""2"": ""Die Sch\u00fcler:innen vergleichen die energetischen und kinetischen Daten und ziehen hieraus sinnvolle inhatliche Schlussfolgerungen zur Funktionsweise eines Katalysators.""}",CCK02-68,2
34113_chemie_cck02-68,34113,chemie_cck02-68,Die obige Tabelle zeigt Dir ausgewählte energetische und kinetische Daten der Zersetzungsreaktion von Wasserstoffperoxid (mit und ohne Katalase). Vergleiche diese Werte erkläre anschließend die Funktionsweise der Katalase,"Bei der Reaktion mit Katalse wird die gleiche Menge an Energie freigesetzt , jedoch geht die deutlich schneller da die Reaktionsgeschwindigkeit höher ist und die Aktivierungsenergie mit Katalse deutlich niedriger ist .
","Die Reaktionsenthalpie der Zersetzungsreaktion von Wasserstoffperoxid liegt sowohl mit als auch ohne Katalase bei -98 kJ/mol. Dies bedeutet, dass die Katalase keinen Einfluss auf die Reaktionsenthalpie nimmt. Da die Reaktionsenthalpie negativ ist, handelt es sich bei der Zersetzung von Wasserstoffperoxid um eine exotherme Reaktion. Die Aktivierungsenergie der Zersetzungsreaktion von H2O2 ohne Katalase liegt bei 78 kJ/mol, während sie mit Katalase bei 10 kJ/mol liegt. Sie ist demnach durch die Zugabe von Katalase geringer. Dies bedeutet, dass der zugegebene Katalysator, die Katalase, die Aktivierungsenergie der Zersetzungsreaktion von Wasserstoffperoxid herabsetzt. Die Geschwindigkeitskonstante der Zersetzungsreaktion von H2O2 ohne Katalase ist deutlich kleiner als die der Reaktion mit Katalase. Die Geschwindigkeitkonstante als Maß für die Reaktionsgeschwindigkeit zeigt entsprechend, dass die Reaktion mit Katalase als Katalysator deutlich schneller verläuft.","{""0"": ""Die Sch\u00fcler:innen stellen weder einen angemessenen Vergleich der Daten auf noch ziehen sie angemessene inhaltliche Schlussfolgerungen."", ""1"": ""Die Sch\u00fcler:innen stellen zumindest einen angemessenen Vergleich der energeischen und/oder kinetischen Daten auf und ziehen aus disem eine sinnvolle Schlussfolgerung zur Funktionsweise eines Katalysators."", ""2"": ""Die Sch\u00fcler:innen vergleichen die energetischen und kinetischen Daten und ziehen hieraus sinnvolle inhatliche Schlussfolgerungen zur Funktionsweise eines Katalysators.""}",CCK02-68,2
