id,student_id,question_id,question,answer,sample_solution,rubric,level
43116_chemie_cck02-27,43116,chemie_cck02-27,"Erkläre nochmals anhand der tabellierten Werte, inwiefern die Reaktionsgeschwindigkeit in diesem Beispiel nur von der Konzentration der eingesetzten Salzsäure abhängt.","Hier sieht man , dass die Reaktionsgeschwindigkeit abhängig von der Konzentration .
Bei A1 bis A3 steigt die Konzentration des HCI's und dich dazu kohärent die Reaktionsgeschindigkeit ( ml pro s ) vervielfacht .
Das ändert sich auch nicht , wenn man den Magnesiumanteil erhöht und wieder den Anteil des HCI von 0,1 auf 0,2 oder 0,3 erhöht .
Auch hier liegen die gleichen Werte vor wie den ersten drei Ansätzen .
","Anhand der Tabelle lässt sich erkennen, dass die gemessene momentane Reaktionsgeschwindigkeit höher ist bei einer höheren Konzentration an Salzsäure. Vergleicht man Ansatz 3 und Ansatz 6, so lässt sich erkennen, dass die momentane Reaktionsgeschwindigkeit beide Male gleich hoch ist, obwohl die Masse des eingesetzten Magnesiums bei Ansatz 6 doppelt so hoch ist. Daraus lässt sich schließen, dass das Magnesium als Feststoff keinen Einfluss auf die (momentane) Reaktionsgeschwindigkeit hat.","{""0"": ""Die Schüler:innen verifizieren den gefundenen Trend nicht anhand der Ansätze."", ""1"": ""Die Schüler:innen verifizieren den gefunden Trend anhand der Ansätze, lassen die Unveränderlichkeit der Reaktionsgeschwindigkeit bei Erhöhung der Masse an Magnesium aber unbeachtet."", ""2"": ""Die Schüler:innen verifizieren den gefundenen Trend anhand der Ansätze und beschreiben die Unveränderlichkeit der Reaktionsgeschwindigkeit bei Erhöhung der Masse an Magnesium.""}",2
27132_chemie_cck01-17,27132,chemie_cck01-17,"Erkläre nach Betrachten des obigen Schemas in eigenen Worten, warum zu einer exakten Verfolgung der zu verfolgenden Größen auf einen Modellversuch zurückgegriffen wird.","Der Stoffwechselprozess des Weizenmehls benötigt mehr Zeit , in der eine Veränderung der Reaktionsgrößen messbar ist .
","Bei der Reaktion mit Weizenmehl gibt es zu viele Inhaltsstoffe, deren Abbau jeweils einzeln betrachtet werden  müsste. Außerdem verläuft die Reaktion über verschiedene Zwischenschritte mit verschiedenen Produkten, die  kompliziert sind und nicht für die Betrachtung der Reaktionsgeschwindigkeit gebraucht werden. Auch ist der ge-  naue Gehalt der Inhaltsstoffe im Mehl variabel und kann sehr stark abweichen.  In der Vereinfachung kann die Reaktionsgeschwindigkeit viel besser gemessen werden, da es weniger Edukte und  Produkte, sowie Zwischenstufen der Reaktion gibt und die genaue Menge zu Anfang bekannt ist.","{""0"": ""Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgecshwindigkeit nicht."", ""1"": ""Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgeschwindigkeit generisch mit der verminderten Komplexität."", ""2"": ""Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgeschwindigkeit spezifisch mit der verminderten Komplexität des auftretenden Stoffumsatzes.""}",0
41113_chemie_cck02-27,41113,chemie_cck02-27,"Erkläre nochmals anhand der tabellierten Werte, inwiefern die Reaktionsgeschwindigkeit in diesem Beispiel nur von der Konzentration der eingesetzten Salzsäure abhängt.","Die Konzentration der eingesetzten Säure ist deshalb wichtig , da sobald zu viel Salzsäure benutzt wird , die Reaktion nicht mehr funktioneieren kann , da nicht alle Teilchen einen Reaktionspartner finden .
Das ist auch in der Tabelle zu erkennen , da die werte immer flacher werden und irgendwann das Volumen kaum noch ansteigt .
","Anhand der Tabelle lässt sich erkennen, dass die gemessene momentane Reaktionsgeschwindigkeit höher ist bei einer höheren Konzentration an Salzsäure. Vergleicht man Ansatz 3 und Ansatz 6, so lässt sich erkennen, dass die momentane Reaktionsgeschwindigkeit beide Male gleich hoch ist, obwohl die Masse des eingesetzten Magnesiums bei Ansatz 6 doppelt so hoch ist. Daraus lässt sich schließen, dass das Magnesium als Feststoff keinen Einfluss auf die (momentane) Reaktionsgeschwindigkeit hat.","{""0"": ""Die Schüler:innen verifizieren den gefundenen Trend nicht anhand der Ansätze."", ""1"": ""Die Schüler:innen verifizieren den gefunden Trend anhand der Ansätze, lassen die Unveränderlichkeit der Reaktionsgeschwindigkeit bei Erhöhung der Masse an Magnesium aber unbeachtet."", ""2"": ""Die Schüler:innen verifizieren den gefundenen Trend anhand der Ansätze und beschreiben die Unveränderlichkeit der Reaktionsgeschwindigkeit bei Erhöhung der Masse an Magnesium.""}",1
41102_chemie_cck01-18,41102,chemie_cck01-18,"In unserem Modellversuch zur Messung der Reaktionsgeschwindigkeit werden wir eine salzsaure Lösung mit Magnesiumpulver reagieren lassen. Diese Reaktion folgt der unten dargestellten Reaktionsgleichung: (siehe Moodle). Nenne und begründe auf Basis der Reaktionsgleichung geeignete Größen, die wir im zeitlichen Verlauf der Reaktion verfolgen können.","Konzentration von Oxonium- und Hydroxyionen , Masse , Volumen , Ph-Wert , Temperatur , da diese sich im Verlauf der Reaktion verändern .
","Auf Seiten der Edukte sind zwei Ionensorten zu sehen, sodass die Konzentration dieser Ionensorten im Reaktions-  verlauf verfolgt werden kann. Bei genauer Betrachtung der Reaktionsgleichung ist allerdings festzustellen, dass  sich die Konzentration an Chlorid-Ionen (wenn man das Ausfällen eines Magnesiumsalzes vernachlässigt) nicht  verändern wird, sondern lediglich die Konzentration an Oxonium-Ionen. Darüber hinaus könnte die Massenab-  nahme an Magnesium, die Volumenzunahme an Wasserstoffgas, die Konzentrationszunahme an Magne-  sium-Ionen verfolgt werden sowie die Veränderung der Leitfähigkeit","{""0"": ""Die Schüler:innen identifizieren keine konkreten Größen, die sich zur Messung nutzen lassen."", ""1"": ""Die Schüler:innen identifizieren konkrete Größen mit passendem Beispiel teilweise oder identifizieren mindestens drei Größen, wobei nicht jeder Größe ein passendes Beispiel zugeordnet werden muss."", ""2"": ""Die Schüler:innen identifizieren mindestens drei konkrete Größen mit passendem Beispiel.""}",1
26117_chemie_cck02-58,26117,chemie_cck02-58,Formuliere auf Basis Deiner qualitativen Beobachtungsdaten und Deiner Sizze eine allgemeine Gesetzmäßigkeit zum Einfluss des Zerteilungsgrades auf die Reaktionsgeschwindigkeit.,"Je höher der Zerteilungsgrad , desto höher ist die Reaktionsgeschwindigkeit und die Stärke der Reaktion .
","Je höher der Zerteilungsgrad der Edukte, desto höher die (durchschnittliche) Reaktionsgeschwindigkeit der Reaktion. Diese lässt sich an der gesteigerten Stoffumwandlung pro Zeit im V,t-Diagramm erkennen.","{""0"": ""Die Schüler:innen formulieren keine korrekte allgemeine Gesetzmäßigkeit."", ""1"": ""Die Schüler:innen formulieren eine allgemeine Gesetzmäßigkeit zur positiven Korrelation des Zerteilungsgrad und der Reaktionsgeschwindigkeit, ohne hierbei das erzeugte V,t-Diagramm einzubeziehen."", ""2"": ""Die Schüler;innen formulieren eine allgemeine Gesetzmäßigkeit zur positiven Korrelation des Zerteilungsgrad und der Reaktionsgeschwindigkeit und beziehen hierbei das erzeugte V,t-Diagramm mit ein.""}",2
28108_chemie_cck01-44,28108,chemie_cck01-44,"Vergleiche die erhaltenen Reaktionsgewschwindigkeiten. Beschreibe den Unterschied zwischen der Reaktionsgeschwindigkeit, die du aus der Sekantensteigung und jeweils aus der Tangentensteigung erhalten hast.","Die Sekantensteigung zeigt die Reaktionsgeschwindigkeit in einem Zeitraum ( zwischen den Punkten A und B ) .
Die Tangentensteigung zeigt die Reaktionsgeschwindigkeit zu dem bestimmten Zeitpunkt ( Momentane Änderungsrate ) .
","Die Reaktionsgeschwindigkeit, die aus der Steigung der Sekante resultiert, bezieht sich auf ein längeres Zeitinter-  vall während sich die Steigung der Tangenten auf einen sehr kleinen Zeitbereich, in Annäherung sogar auf einen  einzelnen Zeitpunkt bezieht. Es handelt sich also einmal um eine durchschnittliche und einmal um eine momentane Änderung der Reaktionsgeschwindigkeit.","{""0"": ""Die Schüler:innen vergleichen und interpretieren die Daten der Steigungswerte nicht."", ""1"": ""Die Schüler:innen vergleichen die Daten beschreiben aber nur den Unterschied der zeitlichen Struktur."", ""2"": ""Die Schüler:innen vergleichen die Daten und deuten den Unterschied der zeitlichen Struktur als durchschnittliche bzw. momentane Änderung.""}",2
37124_chemie_cck02-71,37124,chemie_cck02-71,Die obige Tabelle dokumentiert Messwerte der Zersetzungsreaktion von Wasserstoffperoxid mit und ohne Katalase in einem Zeitraum von t = 215 s. Vergleiche einerseits die Reaktionsfähigkeit des Wasserstoffperoxids bei gegebenen Versuchsbedingungen und beschreibe massenbezogene Charakteristika der Katalase.,"Mit der Katalase entsteht deutlich mehr Wasser als nur mit Wasserstoffperoxid .
Sprich , Wasserstoffperoxid ist mit Zusatz der Katalase viel Reaktionsfähiger .
Durch die Schambildung bei der Katalase nimmt auch das Volumen zu .
","Bei den gegebenen Versuchsbedingungen kommt es ohne die Zugabe von Katalase nicht zu einer Reaktion, was daran ersichtlich ist, dass kein Sauerstoff entsteht. Erst durch die Zugabe von Katalase ist die Reaktion möglich.  Bei dem Versuchsansatz mit Katalase wird diese jedoch nicht verbraucht, da ihre Masse konstant bleibt.","{""0"": ""Die Schüler:innen stellen weder einen angemessenen Vergleich der Daten auf noch ziehen sie angemessene inhaltliche Schlussfolgerungen."", ""1"": ""Die Schüler:innen stellen teilweise einen angemessenen Vergleich der Daten auf und ziehen daraus inhaltliche Schlussfolgerungen."", ""2"": ""Die Schüler:innen stellen einen umfassenden Vergleich der Daten auf (Stoffumsatz und Masse) und ziehen daraus inhatliche Schlussfolgerungen.""}",1
34118_chemie_cck02-09,34118,chemie_cck02-09,Beschreibe auf Basis Deines Vorwissens die Erklärungskraft der submikroskopischen Ebene (was vermag diese Modellebene darzustellen?).,"Die submikroskopische Ebene bezieht sich auf die Ebene , die zu klein ist , um direkt mit dem bloßen Auge oder einem Mikroskop gesehen zu werden .
Hierbei handelt es sich um die Ebene der Atome und Moleküle .
Auf der submikroskopischen Ebene werden Hilfsmittel wie beispielsweise ein Mikroskop verwendet .
",Sie erweitert den makroskopischen Blick und erlaubt Aussagen zum Verhalten und zur Interaktion der Teilchen. Mithilfe von Teilcheninteraktionen können viele Phänomene beschrieben und erklärt werden.,"{""0"": ""Die Schüler:innen erläutern den erweiterten Blick der makroskopischen Ebene nicht."", ""1"": ""Die Schüler:innen erläuten den Vorteil, dass die submikroskopische Ebene mit dem Teilchenbegriff die makroskopischen Blick erweitert."", ""2"": ""Die Schüler:innen erläutern den Vorteil, dass mithilfe von Teilchen und deren Interaktionen Phänomene erklärt werden können.""}",1
28102_chemie_cck02-41,28102,chemie_cck02-41,Beschreibe die geschwindigkeitsbezogene Häufigkeitsverteilung von Teilchen bei einer Temperatur von 22 °C.,"Beantwortung der Impulsfrage Mögliche Darstellung in einer Animation des Kollisionsmodell 0,7 mit 500 m / s
","Beantwortung: Ein geringer Anteil an Teilchen hat eine sehr geringe Geschwindigkeit und ein ebenfalls geringer Anteil eine große Geschwindigkeit. Die meisten Teilchen besitzen eine Geschwindigkeit, die dazwischen liegt, d.h. bei gleicher Temperatur können unterschiedliche Teilchengeschwindigkeiten auftreten.  Darstellung: Teilchen, die sich in bei einer konstanten Temperatur unterschiedlich schnell bewegen.","{""0"": ""Die MB-Verteilung wird weder aufgabenbezogen korrekt gedeutet noch deren Deutung auf das submikroskopische Modell übertragen."", ""1"": ""Die MB-Verteilung wird aufgabenbezogen korrekt gedeutet, aber die Deutung wird nicht  auf das submikroskopische Modell übertragen."", ""2"": ""Die MB-Verteilung wird aufgabenbezogen korrekt gedeutet und die Deutung wird korrekt auf das submikroskopische Modell übertragen.""}",0
31103_chemie_cck01-02,31103,chemie_cck01-02,Beschreibe die oben dargstellten Phänomene in eigenen Worten und charaktersiere diese als chemische Reaktion.,"A : Verdauung B : Hefeteig Hierfür sind Pilze welche sich von dem im Teig vorhandenen Stoffen ernähren und dann Gase freilassen die den Teig dann fluffig machenC : Mehlexplosionbei der Mehlexplosion wird Mehl in der Luft zerstäubt und kommt mir Feuer in Kontakt dadurch verbrennen die einzelnen Teilchen zeitnah wie bei einer Kettenreaktion
","In Bild A wird die Verdauung von Brot und Gebäck im Magen dargestellt. Hierbei handelt es sich um  eine langsam ablaufende Reaktion, die über mehrere Stunden verläuft. Das Brot wird durch die Ma-  gensäure und Enzyme in seine Bestandteile zersetzt, d.h. die Stärke des Mehls wird in Glucose-Mole-  küle zerlegt.  In Bild B wird das Aufgehen eines Hefeteigs gezeigt. Diese Reaktion geht schneller als Reaktion A und  läuft so ab, dass die zugegebenen Hefe-Pilze und Mikroorganismen der Hefe die Stärke aus dem Mehl  verdauen und dabei Gase entstehen, die den Teig aufgehen lassen.  In Bild C sieht man eine Mehlstaubexplosion. Hierbei handelt es sich um eine sehr schnell ablaufende  Reaktion, bei der das Mehl schnell verbrennt und viel Energie freigesetzt wird.  Im Gesamten kennzeichnen sich alle dargestellten Phänomene durch einen Stoff- sowie einen Ener-  gieumsatz.","{""0"": ""Die Schüler:innen beschreiben weder die Reaktionsbespiele noch beziehen sie zentrale Kennzeichen chemischer Reaktionen mit ein"", ""1"": ""Die Schüler:innen beschreiben den Ablauf der Reaktionsbeispiele und beziehen ein Kennzeichen chemischer Reaktionen mit ein"", ""2"": ""Die Schüler:innen beschreiben den Ablauf der Reaktionsbeispiele beider zentraler Kennzeichen chemischer Reaktionen""}",1
37121_chemie_cck02-58,37121,chemie_cck02-58,Formuliere auf Basis Deiner qualitativen Beobachtungsdaten und Deiner Sizze eine allgemeine Gesetzmäßigkeit zum Einfluss des Zerteilungsgrades auf die Reaktionsgeschwindigkeit.,"Reaktionsgeschwindigkeit
","Je höher der Zerteilungsgrad der Edukte, desto höher die (durchschnittliche) Reaktionsgeschwindigkeit der Reaktion. Diese lässt sich an der gesteigerten Stoffumwandlung pro Zeit im V,t-Diagramm erkennen.","{""0"": ""Die Schüler:innen formulieren keine korrekte allgemeine Gesetzmäßigkeit."", ""1"": ""Die Schüler:innen formulieren eine allgemeine Gesetzmäßigkeit zur positiven Korrelation des Zerteilungsgrad und der Reaktionsgeschwindigkeit, ohne hierbei das erzeugte V,t-Diagramm einzubeziehen."", ""2"": ""Die Schüler;innen formulieren eine allgemeine Gesetzmäßigkeit zur positiven Korrelation des Zerteilungsgrad und der Reaktionsgeschwindigkeit und beziehen hierbei das erzeugte V,t-Diagramm mit ein.""}",0
43114_chemie_cck01-03,43114,chemie_cck01-03,"Beschreibe Gemeinsamkeiten und Unterschiede zwischen diesen drei chemischen Reaktionen mit Weizenmehl. Nenne hierbei makroskopische Eigenschaften oder Veränderungen, anhand derer du die Unterschiede erkennst.","Gemeinsamkeiten : An allen Reaktionen ist Weizenmehl beteiligt .
Unterschiede : Die Vorgänge benötigen alle eine unterschiedliche Zeit um zu reagieren .
Nahrungsmittelzersetzung braucht mehrere Stunden , ein aufgehender Hefeteig wenige Stunden und eine Mehlstaubexplosion beträgt maximal einige Sekunden .
","Im Gesamten kennzeichnen sich alle dargestellten Phänomene durch einen Stoff- sowie einen Energieumsatz. Reaktionen A und B ist gemeinsam, dass sie beide auf Stoffwechselprozessen beruhen.  Die Reaktionen unterscheiden sich in der Geschwindigkeit, mit der sie ablaufen. Reaktion A läuft am langsamsten, B mittelschnell und C sehr schnell ab. Dabei wird bei Reaktion C sehr schnell sehr viel (Wärme)energie freigesetzt, sodass auf makroskopischer Ebene ein explosionsartiger Umsatz zu beobachten ist.","{""0"": ""Die Schüler:innen nehmen weder eine Kontrastierung der Reaktionsbeispiele vor, noch identifizieren sie Gemeinsamkeiten und Unterschiede im Hinblick auf Reaktionsgeschwindigkeit und Energieverlauf."", ""1"": ""Die Schüler:innen kontrastieren die unterschiedlichen Reaktionsbeispiele und identifizieren Unterschiede oder Gemeinsamkeiten in Hinblick auf Reaktionsgeschwindigkeit oder Energieverlauf."", ""2"": ""Die Schüler:innen kontrastieren die unterschiedlichen Reaktionsbeispiele und identifizieren Unterschiede oder Gemeinsamkeiten in Hinblick auf Reaktionsgeschwindigkeit und Energieverlauf.""}",1
39112_chemie_cck02-07,39112,chemie_cck02-07,Vergleiche die momentane Reaktionsgeschwindigkeit zu den gewählten Zeitpunkten und beschreibe mithilfe des Diagramms den Einfluss der Konzentration auf die momentane Reaktionsgeschwindigkeit.,"Dort wo der Graph stärker fällt ist die Reaktionsfeschwindigkeit schneller .
","Die momentane Reaktionsgeschwindigkeit nimmt im Laufe der Reaktion ab. So ist sie nach 100 s geringer als nach 20 s. Dies korreliert mit der Abnahme der Konzentration der Oxonium-Ionen (saure Lösung). Das bedeutet für diesen Fall: je geringer die Edukt-Konzentration ist, desto kleiner die momentane Reaktionsgeschwindigkeit, der ausschlaggebende Faktor ist also die Konzentration.","{""0"": ""Die Schüler:innen identifizeren weder die Abnahme der Konzentration der Oxonium-Ionen  noch die damit verbundene Abnahme der Reaktionsgeschwindigkeit."", ""1"": ""Die Schüler:innen identifizieren nur die Abnahme der Konzentration der Oxonium-Ionen oder die Abnahme der Reaktionsgeschwindigkeit."", ""2"": ""Die Schüler:innen identifizieren die Abnahme der Konzentration der Oxonium-Ionen und die damit verbundene Abnahme der Reaktionsgeschwindigkeit.""}",0
43111_chemie_cck01-12,43111,chemie_cck01-12,"Ausgehend von einer kombinierten Darstellung der makroskopischen und der symbolischen Ebene: welche Größen würden sich zur Erfassung eines Umsatzes eignen?    Gehe bei Deinen Überlegungen wie folgt vor:    1. Betrachte die Reaktionsgleichung des Stoffwechsels und identifiziere die Aggregatzustände der jeweiligen Substanzen.    2. Nenne auf Grundlage des Aggregatzustandes eine passende Größe, die sich zur Verfolgung des Umsatzes anbieten würde und gib auch eine passende Einheit an.","1 : Glucose ist ein fester Aggregatzustand , doch in Verbindung mit Wasser wird es gelöst und so ist der zustand der Glucose in Wasser gelöst eine Wässrige Lösung .
2 : Makroskopisch passt , da man erkennen kann , dass sich die Glucose im Wasser löst .
Symbolisch passt , da da man durch Chemisches Vorwissen ahnen kann , dass sich der Zucker im Wasser löst , anhand von einem Diagramm ist auch erkennbar , wieviel Zucker sich in wieviel Wasser lösen lässt
","Die Glucose, die beim Aufgehen des Hefeteiges verbraucht wird, liegt in Wasser gelöst vor. Der Sauer-  stoff ist gasförmig, genauso wie das entstehende CO2, während das entstehende Wasser flüssig ist.  Bei der in Wasser gelösten Glucose könnte als Größe zum Quantifizieren der Menge dieses Stoffes die  Konzentration herangezogen werden. Diese gibt man in mol/l an. Es könnte aber auch die Masse der  Glucose herangezogen werden, die in g angegeben wird. Für Kohlenstoffdioxid könnte das entste-  hende Volumen herangezogen werden, das in ml oder cm3 angegeben wird.  (Umrechnungen der Größen sind natürlich ebenso zielführend: mmol/l, mg bzw. l)","{""0"": ""Die Schüler:innen betrachten weder die Reaktionsprodukte, noch leiten sie geeignete Stoffgrößen zur Erfassung der zeitlichen Veränderung her."", ""1"": ""Die Schüler:innen benennen die korrekten Aggregatzustände der Edukte und Produkte, ziehen aber mit Blick auf die Variablen für die Erfassung des Verlaufs keine sinnvollen Schlussfolgerungen."", ""2"": ""Die Schüler:innen benennen die korrekten Aggregatzustände der Edukte und Produkte und ziehen  mit Blick auf die Variablen für die Erfassung des Verlaufs sinnvolle Schlussfolgerungen.""}",0
26117_chemie_cck02-60,26117,chemie_cck02-60,Erkläre diese Gesetzmäßigkeit mithilfe des Kollisionsmodells und nutze dazu […] (II) das Eingabfeld.,"Je höher der Zerteilungsgrad , desto höher die Kollisionswahrscheinlichkeit , da bei einem höheren Zerteilungsgrad die Oberfläche größer ist .
","Durch einen höheren Zerteilungsgrad kommt es zu mehr Zusammenstößen zwischen den Edukt-Teilchen, da durch eine Vergrößerung der Oberfläche mehrere Teilchen des Feststoffes reagieren können (man spricht auch von der aktiven Konzentration). Dadurch ist die Wahrscheinlichkeit für effektive Zusammenstöße höher, weshalb es vermehrt zu diesen kommt. Eine höhere Anzahl an effektiven Zusammenstößen pro Zeiteinheit bedeutet eine höhere Reaktionsgeschwindigkeit, die sich in der stärkeren Gasentwicklung zeigt.","{""0"": ""Die Schüler:innen erklären den Einfluss des Zerteilungsgrad nicht mithilfe des Kollisionsmodells."", ""1"": ""Die Schüler:innen erklären den Einfluss des Zerteilungsgrads mithilfe des Kollisionsmodells und verwenden die relevanten Modellkomponenten teilweise."", ""2"": ""Die Schüler:innen erklären den Einfluss des Zerteilungsgrad mithilfe des Kollisionsmodells und verwenden (fast) alle relevanten Modellkomponenten.""}",2
26104_chemie_cck02-43,26104,chemie_cck02-43,"Vergleiche mit Hinblick auf die Temperatur die Anzahl an Teilchen, die die sogenannte Mindestenergie (in der Animation EA dargestellt) aufbringen.","Beantwortung der Impulsfrage Mögliche Darstellung in einer Animation des Kollisionsmodell bewegen sich mit mäßiger geschwindigkeit . anzahl relativ gleichmäßig verteilt teilchen mit ungefähr gleicher geschwindigkeit
","Beantwortung: Bei 22 °C erreicht nur ein sehr kleiner Anteil der Teilchen die Mindestenergie, die für die Reaktion erforderlich ist. Bei 45 °C sind es bereits mehr Teilchen und bei 75 °C erreicht ca. die Hälfte der Teilchen die Mindestenergie.  Darstellung: Größere Anzahl effektiver Zusammenstöße der Edukt-Teilchen bei höheren Temperaturen (22 °C < 45 °C < 75 °C).","{""0"": ""Die MB-Verteilung wird weder aufgabenbezogen korrekt gedeutet noch deren Deutung auf das submikroskopische Modell übertragen."", ""1"": ""Die MB-Verteilung wird aufgabenbezogen korrekt gedeutet, aber die Deutung wird nicht  auf das submikroskopische Modell übertragen."", ""2"": ""Die MB-Verteilung wird aufgabenbezogen korrekt gedeutet und die Deutung wird korrekt auf das submikroskopische Modell übertragen.""}",0
34101_chemie_cck01-17,34101,chemie_cck01-17,"Erkläre nach Betrachten des obigen Schemas in eigenen Worten, warum zu einer exakten Verfolgung der zu verfolgenden Größen auf einen Modellversuch zurückgegriffen wird.","Der Prozess würde zu lange dauern und es gibt viele Faktoren , die das Ergebnis beeinflussen könnte und daher mit berechnet werden müsste .
Somit ist ein vereinfachtes Modell besser geeignet .
","Bei der Reaktion mit Weizenmehl gibt es zu viele Inhaltsstoffe, deren Abbau jeweils einzeln betrachtet werden  müsste. Außerdem verläuft die Reaktion über verschiedene Zwischenschritte mit verschiedenen Produkten, die  kompliziert sind und nicht für die Betrachtung der Reaktionsgeschwindigkeit gebraucht werden. Auch ist der ge-  naue Gehalt der Inhaltsstoffe im Mehl variabel und kann sehr stark abweichen.  In der Vereinfachung kann die Reaktionsgeschwindigkeit viel besser gemessen werden, da es weniger Edukte und  Produkte, sowie Zwischenstufen der Reaktion gibt und die genaue Menge zu Anfang bekannt ist.","{""0"": ""Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgecshwindigkeit nicht."", ""1"": ""Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgeschwindigkeit generisch mit der verminderten Komplexität."", ""2"": ""Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgeschwindigkeit spezifisch mit der verminderten Komplexität des auftretenden Stoffumsatzes.""}",1
43108_chemie_cck02-34,43108,chemie_cck02-34,Dokumentiere Deine vergleichenden Beobachtungen in der vorgegebenen Tabelle.,"Vegleichende Versuchsbeobachtungen Ansatz A Ansatz B Ansatz C Brausetablette wird in eine durchsichtige Lösung gegeben-sie Tablette fängt an sich auf zu lösen-Blasen entstehen-es entsteht eine milchige Lösung Im Vergleich zu Ansatz A. verläuft die Reaktion beim einwerfen der Tablettedeutlich schneller-es schäumt und bildet deutlich sichtbare Blasen-mit der Reaktion bildet sich eine milchige Lösung Der Versuch läuft ebenso parallel zu A und B ab . -Die Reaktion verläuft so heftig , dass die gebildeten Blasen bis an den Rand des Glases laufen -Die Reaktion verläuft deutlich heftig - Zum Schluss entsteht eine gelb / milchige Flüssigkeit aus der vorherigen transparenten Flüssigkeit
",Ansatz A: schwache CO2-Entwicklung/Gasentwicklung Tablette löst sich langsam auf.  Ansatz B: mittelstarke CO2-Entwicklung/Gasentwicklung Tablette löst sich schneller als in A auf.  Ansatz C: sehr starke Gasentwicklung Tablette löst sich sofort auf,"{""0"": ""Die Schüler:innen beschreiben das Phänomen ohne Bezug zum Demonstrationsexperiment."", ""1"": ""Die Schüler:innen beschreiben das Phänomen unter Fokussierung auf die Gasentwicklung oder auf das Auflösen der Brausetablette."", ""2"": ""Die Schüler:innen beschreiben das Phänomen unter differenzierter Fokussierung auf die Gasentwicklung und heben die Unterschiede hervor.""}",2
38116_chemie_cck01-24,38116,chemie_cck01-24,Begründe deine Auswahl!,"am anfang haben wir noch kein wasserstoff , aber bilden welchen während der reaktion . deswegen ist der graph expotentiell steigend
",Beschreibung der Volumenzunahme als exponentielle Sättigungsfunktion,"{""0"": ""Die Schüler:innen stellen keine Annahmen zur zeitlichen Veränderung der benannten Stoffgrößen auf."", ""1"": ""Die Schüler:innen stellen eine korrekte Annahme zum generellen Verlauf auf (in diesem Fall Zunahme), charakterisieren diese allerdings als linear."", ""2"": ""Die Schüler:innen stellen eine korrekte Annahme zum generellen Verlauf auf (in diesem Fall Zunahme) und charakterisieren diese als Sättigungsfunktion.""}",2
29112_chemie_cck02-74,29112,chemie_cck02-74,"Erkläre mithilfe des Diagramms die folgende Aussage: ""Katalysatoren eröffnen neue Reaktionswege, die in einer erhöhten Reaktionsgeschwindigkeit münden"".","Durch die Nutztung eines Katalysators wird die Aktivierungsenergie weit hinabgesetzt .
Dadurch flacht die Kurve des Energiediagrammes deutlich ab und dadurch verläuft die Reaktion auch wesentlich schneller , da durch den Katalysator weniger Energie benötigt wird um eine Produktbildung herbei zu führen .
","Die Zugabe eines Katalysators führt zu einem veränderten Reaktionsweg, bei dem der Katalysator mit den Edukten reagiert und so Intermediate bildet, deren Bildung mit einer verminderten Aktivierungsenergie einhergeht, da die Mindestenergie einer effektiven Kollision niedriger ist. Dadurch wird die Aktivierungsenergie der Reaktion herabgesetzt, so dass sich die Reaktionsgeschwindigkeit erhöht.","{""0"": ""Die Schüler:innen erklären die Eröffnung neuer Reaktionswege nicht mithilfe des Energiediagramms."", ""1"": ""Die Schüler:innen erklären die Eröffnung neuer Reaktionswege teilweise mithilfe des Energiediagramms, verbleiben in ihrer Analyse aber eher oberflächlich (Beschreibung verschiedener Energieprofile mit unterschiedlichen Aktivierungsenergien)."", ""2"": ""Die Schüler:innen erklären die Eröffnung neuer Reaktionswege umfassend mithilfe des Energiediagramms und erklären die verschioedenen Energieprofile hierbei mit der Bildung von Zwischenprodukten aus Edukt und Katalysator.""}",1
36109_chemie_cck02-38,36109,chemie_cck02-38,Stelle eine Hypothese zum Einfluss der Temperatur auf die Wirksamtkeit eines Zusammenstoßes auf.,"Links sieht man deutlich , dass die Geschwindigkeit schneller ist , wie die Teilchen aufeinandertreffen .
Umso höher die Temperatur , desto schneller die Teilchen und desto stärker auch die Zusammenstöße .
Wenn sie schneller aufeinandertreffen verbinden sie sich auch besser .
",Individuelle Hypothese (sollte aber aks überprüfbarer Hauptsatz formuliert werden).,"{""0"": ""Die Hypothese stellt keine überprüfbare Vermutung zum Temperatureinfluss auf die Stoßwirksamkeit dar."", ""1"": ""Die Hypothese stellt eine überprüfbare Vermutung zum Temperatureinfluss auf die Stoßwirksamkeit dar, der allerdings unbegründet bleibt."", ""2"": ""Die Hypothese stellt eine überprüfbare Vermutung zum Temperatureinfluss auf die Stoßwirksamkeit dar, die zudem theoretisch begründet wird.""}",1
